,location,size,total_sqft,bath,price
2041,Hennur Road,3,1482.0,2.0,83.73
2042,Hennur Road,3,1482.0,2.0,87.0
2043,Hennur Road,3,1703.0,3.0,101.0
2044,Hennur Road,2,1232.0,2.0,69.61
2045,Hennur Road,3,1804.0,3.0,102.0
2046,Hennur Road,3,1186.0,2.0,63.0
2047,Hennur Road,3,1680.0,3.0,99.27
2048,Hennur Road,2,1385.0,2.0,83.09
2049,Hennur Road,3,1586.0,3.0,93.94
2050,Hennur Road,3,1975.0,3.0,123.0
2051,Hennur Road,3,1664.0,2.0,93.865
2052,Hennur Road,2,901.0,2.0,49.5
2053,Hennur Road,3,1445.0,3.0,86.56
2054,Hennur Road,3,1482.0,2.0,97.0
2055,Hennur Road,3,1192.0,2.0,62.0
2056,Hennur Road,2,1036.0,2.0,59.46
2057,Hennur Road,3,1891.0,3.0,109.0
2058,Hennur Road,2,1232.0,2.0,69.61
2059,Hennur Road,3,1804.0,3.0,102.0
2060,Hennur Road,3,1936.0,3.0,118.0
2061,Hennur Road,3,1590.0,3.0,96.5
2062,Hennur Road,2,1036.0,2.0,59.45
2063,Hennur Road,3,1832.0,3.0,125.0
2064,Hennur Road,2,1341.0,2.0,75.76
2065,Hennur Road,3,1685.0,3.0,95.0
2066,Hennur Road,2,1414.0,2.0,84.18
2067,Hennur Road,3,1949.0,3.0,133.0
2068,Hennur Road,3,1250.0,2.0,77.88
2069,Hennur Road,3,1831.0,3.0,110.0
2070,Hennur Road,2,1232.0,2.0,74.0
2071,Hennur Road,2,1232.0,2.0,66.0
2072,Hennur Road,3,2700.0,3.0,150.0
2073,Hennur Road,2,1310.0,2.0,66.0
2074,Hennur Road,3,2002.0,3.0,120.0
2075,Hennur Road,2,1232.0,2.0,69.6
2076,Hennur Road,2,1195.0,2.0,73.0
2077,Hennur Road,2,1061.0,2.0,54.92
2078,Hennur Road,3,1585.0,2.0,80.0
2079,Hennur Road,3,2041.0,3.0,128.0
2080,Hennur Road,2,973.0,2.0,56.0
2081,Hennur Road,2,1255.0,2.0,84.0
2082,Hennur Road,2,1232.0,2.0,83.0
2083,Hennur Road,3,1832.0,3.0,116.0
2084,Hennur Road,3,2050.0,3.0,120.0
2085,Hennur Road,3,1445.0,2.0,86.69
2086,Hennur Road,3,1445.0,2.0,83.0
2087,Hennur Road,3,1679.0,3.0,94.86
2088,Hennur Road,3,1654.0,3.0,97.8
2089,Hennur Road,3,1480.0,3.0,100.0
2090,Hennur Road,3,1450.0,3.0,88.6
2091,Hennur Road,2,1155.0,2.0,69.18
2092,Hennur Road,2,1053.0,2.0,53.0
2093,Hennur Road,3,1904.0,3.0,129.0
2094,Hennur Road,3,1981.0,3.0,134.0
2095,Hennur Road,2,1155.0,2.0,69.18
2096,Hennur Road,3,1590.0,3.0,105.0
2097,Hennur Road,3,2041.0,3.0,138.0
2098,Hennur Road,2,1232.0,2.0,69.61
2099,Hennur Road,3,1748.0,3.0,103.0
2100,Hennur Road,2,1460.0,2.0,80.3
2101,Hennur Road,2,1232.0,2.0,69.61
2102,Hennur Road,3,1450.0,3.0,79.0
2103,Hennur Road,3,1445.0,2.0,89.56
2104,Hennur Road,2,973.0,2.0,50.74
2105,Hennur Road,3,1482.0,2.0,83.73
2106,Hennur Road,3,1305.0,2.0,77.0
2107,Hennur Road,3,1672.0,3.0,86.0
2108,Hennur Road,2,1165.0,2.0,67.0
2109,Hennur Road,2,980.0,2.0,51.0
2110,Hennur Road,2,1232.0,2.0,80.0
2111,Hennur Road,2,950.0,2.0,55.0
2112,Hennur Road,3,1891.0,3.0,110.0
2113,Hennur Road,3,1470.0,2.0,75.0
2114,Hennur Road,2,1450.0,2.0,80.0
2115,Hennur Road,2,1155.0,2.0,69.18
2116,Hennur Road,3,1936.0,3.0,131.0
2117,Hoodi,3,1715.0,2.0,95.0
2118,Hoodi,4,2118.0,4.0,111.0
2119,Hoodi,2,1425.0,2.0,80.0
2120,Hoodi,2,1420.0,2.0,75.0
2121,Hoodi,3,1606.0,3.0,89.55
2122,Hoodi,3,1639.0,3.0,98.32
2123,Hoodi,3,1512.0,3.0,75.77
2124,Hoodi,2,1026.0,2.0,60.87
2125,Hoodi,2,1400.0,2.0,78.0
2126,Hoodi,2,1196.0,2.0,71.74
2127,Hoodi,3,1553.0,3.0,83.09
2128,Hoodi,2,1500.0,2.0,84.0
2129,Hoodi,2,1055.0,2.0,57.63
2130,Hoodi,3,1925.0,2.0,114.0
2131,Hoodi,2,1400.0,2.0,82.0
2132,Hoodi,2,1257.0,2.0,69.0
2133,Hoodi,2,1132.0,2.0,67.9
2134,Hoodi,3,1925.0,3.0,110.0
2135,Hoodi,3,1769.0,3.0,96.87
2136,Hoodi,2,1257.0,2.0,71.03
2137,Hoodi,2,1305.0,2.0,75.0
2138,Hoodi,3,1490.0,3.0,79.0
2139,Hoodi,2,1240.0,2.0,65.0
2140,Hoodi,2,1257.0,2.0,68.5
2141,Hoodi,2,1063.0,2.0,61.17
2142,Hoodi,2,1259.0,2.0,69.45
2143,Hoodi,1,711.0,1.0,42.65
2144,Hoodi,3,1559.0,3.0,81.55
2145,Hoodi,3,1715.0,2.0,100.0
2146,Hoodi,3,1350.0,3.0,70.0
2147,Hoodi,2,1447.0,3.0,76.0
2148,Hoodi,2,1108.0,2.0,66.46
2149,Hoodi,3,1400.0,3.0,74.0
2150,Hoodi,3,1837.0,3.0,110.0
2151,Hoodi,3,1490.0,3.0,85.0
2152,Horamavu Agara,2,1200.0,2.0,45.0
2153,Horamavu Agara,3,1560.0,3.0,75.0
2154,Horamavu Agara,3,1650.0,2.0,75.0
2155,Horamavu Agara,2,950.0,2.0,39.0
2156,Horamavu Agara,2,1106.0,2.0,43.09
2157,Horamavu Agara,2,1079.0,2.0,41.0
2158,Horamavu Agara,2,1107.83,2.0,41.51
2159,Horamavu Agara,2,980.0,2.0,38.19
2160,Horamavu Agara,2,1000.0,2.0,46.0
2161,Horamavu Agara,1,625.0,1.0,27.0
2162,Horamavu Agara,2,994.0,2.0,42.28
2163,Horamavu Agara,2,1107.83,2.0,41.51
2164,Horamavu Agara,3,1300.0,2.0,52.0
2165,Horamavu Agara,2,1090.0,2.0,46.0
2166,Horamavu Agara,3,1400.0,3.0,63.0
2167,Horamavu Agara,3,1557.0,3.0,70.0
2168,Horamavu Agara,2,1058.0,2.0,47.0
2169,Horamavu Banaswadi,3,1611.0,3.0,66.0
2170,Horamavu Banaswadi,2,1156.0,2.0,46.0
2171,Horamavu Banaswadi,2,1307.0,2.0,51.6
2172,Horamavu Banaswadi,2,1357.0,2.0,54.0
2173,Horamavu Banaswadi,2,925.0,2.0,38.0
2174,Horamavu Banaswadi,2,1272.0,2.0,48.0
2175,Horamavu Banaswadi,2,1225.0,2.0,49.5
2176,Horamavu Banaswadi,2,1272.0,2.0,51.5
2177,Horamavu Banaswadi,2,1272.0,2.0,51.5
2178,Horamavu Banaswadi,2,1156.0,2.0,46.9
2179,Horamavu Banaswadi,2,1200.0,2.0,45.0
2180,Horamavu Banaswadi,2,1254.0,2.0,47.0
2181,Horamavu Banaswadi,3,1610.0,3.0,68.0
2182,Horamavu Banaswadi,2,1210.0,2.0,50.0
2183,Horamavu Banaswadi,2,1357.0,2.0,54.0
2184,Horamavu Banaswadi,2,1272.0,2.0,50.0
2185,Horamavu Banaswadi,2,1200.0,2.0,45.0
2186,Horamavu Banaswadi,2,1025.0,2.0,45.0
2187,Hormavu,2,1500.0,2.0,78.0
2188,Hormavu,2,1150.0,2.0,55.0
2189,Hormavu,2,1180.0,2.0,50.0
2190,Hormavu,2,1175.0,2.0,52.0
2191,Hormavu,3,1500.0,3.0,70.0
2192,Hormavu,3,1725.0,3.0,85.0
2193,Hormavu,2,1150.0,2.0,53.11
2194,Hormavu,2,1123.0,2.0,56.0
2195,Hormavu,3,1385.0,2.0,69.0
2196,Hormavu,3,1617.5,3.0,73.595
2197,Hormavu,2,1030.0,2.0,49.35
2198,Hormavu,2,1018.0,2.0,50.8
2199,Hormavu,3,1555.0,3.0,75.0
2200,Hormavu,2,1143.0,2.0,53.0
2201,Hormavu,2,1000.0,2.0,50.0
2202,Hormavu,2,765.0,2.0,37.49
2203,Hormavu,3,1420.0,3.0,58.0
2204,Hormavu,2,1250.0,2.0,60.0
2205,Hormavu,1,583.0,1.0,28.275
2206,Hormavu,3,1385.0,2.0,69.25
2207,Hormavu,2,1065.0,2.0,50.92
2208,Hormavu,3,1365.0,2.0,65.0
2209,Hormavu,2,1250.0,2.0,65.0
2210,Hormavu,3,1604.0,3.0,68.0
2211,Hormavu,2,1075.0,2.0,53.7
2212,Hormavu,2,980.0,2.0,42.0
2213,Hormavu,2,1075.0,2.0,53.7
2214,Hormavu,4,2282.0,4.0,115.0
2215,Hormavu,2,1206.0,2.0,55.0
2216,Hormavu,2,1310.0,2.0,67.0
2217,Hormavu,2,1310.0,2.0,60.0
2218,Hormavu,2,1020.0,2.0,45.75
2219,Hosa Road,3,1652.0,3.0,85.0
2220,Hosa Road,3,1639.0,3.0,80.0
2221,Hosa Road,2,1161.0,2.0,55.15
2222,Hosa Road,3,1726.0,3.0,81.99
2223,Hosa Road,2,1161.0,2.0,55.15
2224,Hosa Road,3,1541.0,3.0,69.84
2225,Hosa Road,1,615.0,1.0,28.29
2226,Hosa Road,2,1133.0,2.0,52.0
2227,Hosa Road,2,1161.0,2.0,55.15
2228,Hosa Road,2,880.0,2.0,50.0
2229,Hosa Road,2,1040.0,2.0,61.0
2230,Hosa Road,2,1245.0,2.0,62.0
2231,Hosa Road,1,800.0,1.0,39.99
2232,Hosa Road,3,1726.0,3.0,81.99
2233,Hosa Road,2,1364.0,2.0,64.79
2234,Hosa Road,2,1016.0,2.0,45.0
2235,Hosa Road,2,1360.0,2.0,77.61
2236,Hosa Road,2,1170.0,2.0,65.0
2237,Hosa Road,2,1161.0,2.0,55.15
2238,Hosa Road,3,1470.0,2.0,84.22
2239,Hosa Road,2,1161.0,2.0,48.75
2240,Hosa Road,3,1541.0,3.0,69.61
2241,Hosakerehalli,3,2378.0,3.0,262.0
2242,Hosakerehalli,3,2376.0,3.0,203.0
2243,Hosakerehalli,4,3024.0,5.0,248.0
2244,Hosakerehalli,5,2400.0,5.0,250.0
2245,Hosakerehalli,3,1817.0,4.0,153.0
2246,Hosakerehalli,2,1304.0,2.0,100.0
2247,Hosakerehalli,3,2480.0,3.0,245.0
2248,Hosakerehalli,3,2480.0,4.0,260.0
2249,Hosakerehalli,3,1200.0,2.0,100.0
2250,Hosakerehalli,4,3205.0,4.0,300.0
2251,Hosakerehalli,4,3033.0,4.0,326.0
2252,Hosakerehalli,2,600.0,2.0,65.0
2253,Hosakerehalli,3,2480.0,4.0,265.0
2254,Hosakerehalli,3,2376.0,3.0,240.0
2255,Hosakerehalli,5,1500.0,6.0,145.0
2256,Hoskote,3,1250.0,3.0,50.0
2257,Hoskote,3,1225.0,3.0,40.0
2258,Hoskote,3,1740.0,3.0,60.0
2259,Hoskote,2,1170.0,2.0,45.0
2260,Hoskote,3,1069.0,2.0,38.0
2261,Hoskote,2,1095.0,2.0,33.6
2262,Hoskote,3,1695.0,3.0,50.0
2263,Hoskote,2,1065.0,2.0,31.5
2264,Hoskote,2,945.0,2.0,35.0
2265,Hoskote,2,1003.5,2.0,28.095
2266,Hoskote,2,1065.0,2.0,33.75
2267,Hosur Road,2,1194.0,2.0,69.0
2268,Hosur Road,3,1145.0,2.0,60.0
2269,Hosur Road,3,1427.0,2.0,80.63
2270,Hosur Road,1,460.0,1.0,21.0
2271,Hosur Road,3,1733.0,2.0,85.0
2272,Hosur Road,2,950.0,2.0,60.0
2273,Hosur Road,2,1194.0,2.0,71.64
2274,Hosur Road,3,1689.0,3.0,103.0
2275,Hosur Road,5,3600.0,5.0,180.0
2276,Hosur Road,3,1689.0,3.0,103.0
2277,Hosur Road,4,3000.0,4.0,160.0
2278,Hosur Road,4,2000.0,4.0,130.0
2279,Hosur Road,2,1250.0,2.0,65.0
2280,Hosur Road,3,1689.0,3.0,103.0
2281,Hosur Road,3,1685.0,3.0,90.0
2282,Hosur Road,3,1919.0,3.0,117.0
2283,Hulimavu,2,1125.0,2.0,50.0
2284,Hulimavu,2,1242.0,2.0,51.0
2285,Hulimavu,3,1650.0,3.0,78.0
2286,Hulimavu,3,1823.0,3.0,100.0
2287,Hulimavu,2,1100.0,2.0,71.5
2288,Hulimavu,2,1255.0,2.0,73.0
2289,Hulimavu,4,1200.0,4.0,75.0
2290,Hulimavu,2,1058.0,2.0,48.0
2291,Hulimavu,2,1375.0,2.0,80.0
2292,Hulimavu,2,1248.0,2.0,69.0
2293,Hulimavu,2,1225.0,2.0,55.0
2294,Hulimavu,2,1255.0,2.0,74.0
2295,Hulimavu,2,1255.0,2.0,69.0
2296,Hulimavu,2,1255.0,2.0,66.0
2297,Hulimavu,3,3035.0,5.0,220.0
2298,Hulimavu,2,1127.0,2.0,65.0
2299,Hulimavu,2,1200.0,2.0,50.0
2300,Hulimavu,3,1450.0,3.0,72.0
2301,Hulimavu,2,1200.0,2.0,75.0
2302,Hulimavu,3,1430.0,2.0,90.0
2303,Hulimavu,2,850.0,1.0,39.5
2304,Hulimavu,2,1000.0,2.0,45.0
2305,Hulimavu,3,1320.0,2.0,59.0
2306,Hulimavu,4,2000.0,4.0,100.0
2307,Hulimavu,2,1276.0,2.0,76.0
2308,Hulimavu,2,1500.0,2.0,90.0
2309,Hulimavu,2,1315.0,2.0,60.48
2310,Hulimavu,1,581.0,1.0,29.0
2311,Hulimavu,2,935.0,2.0,45.0
2312,Hulimavu,3,1320.0,2.0,65.0
2313,Hulimavu,4,1200.0,4.0,75.0
2314,Hulimavu,3,1260.0,2.0,82.0
2315,Hulimavu,1,450.0,1.0,20.0
2316,Hulimavu,2,1231.0,2.0,84.5
2317,ISRO Layout,6,4400.0,6.0,250.0
2318,ISRO Layout,2,1000.0,2.0,60.0
2319,ISRO Layout,2,1000.0,2.0,60.0
2320,ISRO Layout,3,1310.0,2.0,68.0
2321,ISRO Layout,4,4200.0,4.0,255.0
2322,ITPL,3,1200.0,3.0,56.12
2323,ITPL,3,1200.0,3.0,56.12
2324,ITPL,3,1200.0,3.0,56.12
2325,ITPL,4,5667.5,5.0,300.0
2326,Iblur Village,3,3235.0,3.0,235.0
2327,Iblur Village,4,3596.0,5.0,252.0
2328,Iblur Village,3,2100.0,4.0,145.0
2329,Iblur Village,3,1920.0,3.0,150.0
2330,Iblur Village,3,1920.0,3.0,150.0
2331,Iblur Village,3,2000.0,4.0,138.0
2332,Iblur Village,4,3596.0,5.0,260.0
2333,Iblur Village,4,3596.0,5.0,279.0
2334,Iblur Village,3,2666.0,4.0,200.0
2335,Iblur Village,5,5384.0,5.0,420.0
2336,Iblur Village,5,5515.0,6.0,425.0
2337,Iblur Village,4,3596.0,4.0,268.0
2338,Iblur Village,4,3596.0,5.0,251.0
2339,Indira Nagar,4,2200.0,4.0,200.0
2340,Indira Nagar,2,1128.0,2.0,105.0
2341,Indira Nagar,3,2800.0,3.0,330.0
2342,Indira Nagar,3,1650.0,3.0,200.0
2343,Indira Nagar,3,1875.0,3.0,180.0
2344,Indira Nagar,2,1210.0,2.0,102.0
2345,Indira Nagar,2,1224.0,2.0,105.0
2346,Indira Nagar,3,2070.0,3.0,225.0
2347,Indira Nagar,1,500.0,1.0,70.0
2348,Indira Nagar,2,1400.0,2.0,168.0
2349,Indira Nagar,3,1407.0,3.0,120.0
2350,Indira Nagar,2,1145.0,2.0,100.0
2351,Indira Nagar,2,1470.0,2.0,170.0
2352,Indira Nagar,3,2700.0,3.0,324.0
2353,Indira Nagar,3,2601.0,4.0,312.0
2354,Indira Nagar,2,1260.0,2.0,100.0
2355,Indira Nagar,3,1740.0,3.0,191.0
2356,Indira Nagar,3,1650.0,3.0,220.0
2357,Indira Nagar,3,1700.0,3.0,150.0
2358,Indira Nagar,4,3200.0,3.0,250.0
2359,Indira Nagar,2,1475.0,2.0,171.0
2360,Indira Nagar,4,3200.0,4.0,440.0
2361,Indira Nagar,3,1500.0,3.0,120.0
2362,Indira Nagar,3,1650.0,3.0,200.0
2363,Indira Nagar,4,2800.0,4.0,365.0
2364,Indira Nagar,2,1260.0,2.0,120.0
2365,Indira Nagar,2,1149.0,2.0,130.0
2366,Indira Nagar,3,1650.0,3.0,150.0
2367,JP Nagar,5,5520.0,2.0,375.0
2368,JP Nagar,2,1100.0,2.0,70.0
2369,JP Nagar,2,940.0,2.0,49.0
2370,JP Nagar,3,2500.0,3.0,135.0
2371,JP Nagar,4,4624.5,4.0,314.5
2372,JP Nagar,2,1352.5,2.0,93.865
2373,JP Nagar,2,1200.0,2.0,62.0
2374,JP Nagar,2,1300.0,2.0,90.87
2375,JP Nagar,3,1315.0,2.0,85.4
2376,JP Nagar,3,1690.0,3.0,112.0
2377,JP Nagar,4,3000.0,4.0,140.0
2378,JP Nagar,4,3000.0,4.0,140.0
2379,JP Nagar,3,3300.0,4.0,160.0
2380,JP Nagar,1,750.0,1.0,52.5
2381,JP Nagar,2,1200.0,2.0,78.0
2382,JP Nagar,3,1850.0,2.0,110.0
2383,JP Nagar,7,2700.0,4.0,160.0
2384,JP Nagar,3,1500.0,2.0,82.0
2385,JP Nagar,2,820.0,2.0,45.0
2386,JP Nagar,3,1750.0,3.0,123.0
2387,JP Nagar,3,2195.0,2.0,152.0
2388,JP Nagar,3,3496.5,2.0,237.5
2389,JP Nagar,3,1600.0,3.0,83.0
2390,JP Nagar,4,3000.0,3.0,150.0
2391,JP Nagar,1,745.0,1.0,34.27
2392,JP Nagar,3,1960.0,3.0,138.0
2393,JP Nagar,4,1500.0,2.0,87.0
2394,JP Nagar,3,1590.0,2.0,85.0
2395,JP Nagar,2,1250.0,2.0,60.0
2396,JP Nagar,2,1300.0,2.0,91.65
2397,JP Nagar,2,1107.0,2.0,57.0
2398,JP Nagar,2,1405.0,2.0,99.0
2399,JP Nagar,2,1157.0,2.0,73.0
2400,JP Nagar,3,1500.0,2.0,82.0
2401,Jakkur,2,1279.0,2.0,77.0
2402,Jakkur,3,1710.0,3.0,107.0
2403,Jakkur,3,1396.0,2.0,86.51
2404,Jakkur,3,1865.0,3.0,124.0
2405,Jakkur,2,1452.19,2.0,100.0
2406,Jakkur,3,1798.0,3.0,120.0
2407,Jakkur,2,1300.0,2.0,85.0
2408,Jakkur,3,1950.0,3.0,131.0
2409,Jakkur,2,1230.0,2.0,76.0
2410,Jakkur,2,1290.0,2.0,80.0
2411,Jakkur,3,1760.0,3.0,110.0
2412,Jakkur,4,2283.0,4.0,130.0
2413,Jakkur,2,1483.0,2.0,98.0
2414,Jakkur,3,1482.0,3.0,86.0
2415,Jakkur,3,1645.0,3.0,100.0
2416,Jakkur,3,1650.0,3.0,111.0
2417,Jakkur,3,2423.0,4.0,160.0
2418,Jakkur,3,2197.0,3.0,136.0
2419,Jakkur,2,1125.0,2.0,65.0
2420,Jakkur,2,1230.0,2.0,79.0
2421,Jakkur,2,1202.0,2.0,79.0
2422,Jakkur,3,1858.0,3.0,123.0
2423,Jakkur,3,1745.0,2.0,98.485
2424,Jakkur,3,1798.0,3.0,110.0
2425,Jakkur,2,1260.0,2.0,71.195
2426,Jakkur,3,1816.0,3.0,119.0
2427,Jakkur,2,1424.0,2.0,80.0
2428,Jakkur,2,1290.0,2.0,85.0
2429,Jakkur,2,1300.0,2.0,80.0
2430,Jakkur,2,1290.0,2.0,80.04
2431,Jakkur,2,1282.0,2.0,72.0
2432,Jakkur,3,1880.0,4.0,110.0
2433,Jakkur,3,1660.0,3.0,104.0
2434,Jakkur,2,1291.0,2.0,75.0
2435,Jakkur,2,1473.0,2.0,85.0
2436,Jakkur,3,1660.0,3.0,104.0
2437,Jakkur,3,1950.0,3.0,131.0
2438,Jakkur,2,1432.0,2.0,85.0
2439,Jakkur,3,1150.0,3.0,65.0
2440,Jakkur,3,1710.0,3.0,110.0
2441,Jalahalli,3,2250.0,3.0,160.0
2442,Jalahalli,3,1870.0,3.0,110.0
2443,Jalahalli,2,1400.0,1.0,80.0
2444,Jalahalli,3,1932.0,4.0,135.0
2445,Jalahalli,3,2384.0,4.0,165.0
2446,Jalahalli,2,790.0,2.0,49.5
2447,Jalahalli,3,1395.0,3.0,82.0
2448,Jalahalli,1,600.0,1.0,37.0
2449,Jalahalli,3,2404.0,3.0,138.0
2450,Jalahalli,2,905.0,2.0,55.0
2451,Jalahalli,2,1000.0,2.0,70.0
2452,Jalahalli,3,1470.0,2.0,102.0
2453,Jalahalli,2,1244.0,2.0,88.0
2454,Jalahalli,2,1407.0,2.0,98.49
2455,Jalahalli,3,1530.0,2.0,89.0
2456,Jalahalli,3,1575.0,4.0,100.0
2457,Jalahalli,3,980.0,2.0,60.0
2458,Jalahalli,3,1881.0,3.0,115.0
2459,Jalahalli,3,1405.0,2.0,85.0
2460,Jalahalli East,1,750.0,1.0,40.0
2461,Jalahalli East,3,1260.0,2.0,60.0
2462,Jalahalli East,3,1300.0,2.0,63.0
2463,Jalahalli East,2,1010.0,2.0,52.0
2464,Jalahalli East,2,1010.0,2.0,52.0
2465,Jigani,2,918.0,2.0,52.0
2466,Jigani,2,918.0,2.0,48.0
2467,Jigani,2,914.0,2.0,47.0
2468,Jigani,2,920.0,2.0,46.0
2469,Jigani,3,2400.0,4.0,130.0
2470,Jigani,2,918.0,2.0,45.0
2471,Jigani,4,4303.5,2.0,226.0
2472,Jigani,2,937.0,2.0,44.0
2473,Jigani,3,1252.0,3.0,61.0
2474,Jigani,2,923.0,2.0,50.0
2475,Jigani,3,1252.0,3.0,63.0
2476,Jigani,2,918.0,2.0,49.0
2477,Jigani,2,914.0,2.0,49.0
2478,Jigani,2,918.0,2.0,50.0
2479,Jigani,3,1200.0,3.0,65.0
2480,Jigani,3,1352.0,3.0,65.0
2481,Jigani,3,1230.0,3.0,60.0
2482,Jigani,3,1221.0,3.0,65.0
2483,Jigani,3,1252.0,3.0,70.0
2484,Jigani,3,1221.0,3.0,65.0
2485,Jigani,3,1252.0,3.0,59.0
2486,Jigani,3,1221.0,3.0,70.0
2487,Jigani,3,1231.0,3.0,58.0
2488,Jigani,2,943.0,2.0,48.0
2489,Jigani,3,1245.0,3.0,66.0
2490,Jigani,3,1221.0,3.0,65.0
2491,Jigani,2,943.0,2.0,49.5
2492,Judicial Layout,3,1300.0,3.0,64.0
2493,Judicial Layout,3,2070.0,3.0,162.0
2494,Judicial Layout,3,1700.0,3.0,155.0
2495,Judicial Layout,3,1100.0,2.0,53.0
2496,Judicial Layout,3,1989.0,4.0,155.0
2497,KR Puram,2,1277.5,2.0,56.8
2498,KR Puram,2,930.0,2.0,39.0
2499,KR Puram,2,1155.0,2.0,42.74
2500,KR Puram,2,1225.0,2.0,46.55
2501,KR Puram,2,1100.0,2.0,47.0
2502,KR Puram,3,1128.76,3.0,47.405
2503,KR Puram,2,1015.0,2.0,43.0
2504,KR Puram,1,714.0,1.0,28.0
2505,KR Puram,2,1142.0,2.0,51.0
2506,KR Puram,2,1021.0,2.0,48.0
2507,KR Puram,3,1559.0,3.0,69.315
2508,KR Puram,2,1035.0,2.0,40.5
2509,KR Puram,2,1550.0,2.0,71.0
2510,KR Puram,2,1192.5,2.0,51.22
2511,KR Puram,2,1100.0,2.0,46.0
2512,KR Puram,2,1290.0,2.0,49.02
2513,KR Puram,2,1100.0,2.0,43.0
2514,KR Puram,2,950.0,2.0,40.0
2515,KR Puram,3,1452.0,3.0,60.0
2516,KR Puram,2,750.0,2.0,40.0
2517,KR Puram,3,1462.5,2.0,62.81
2518,KR Puram,6,2000.0,6.0,85.0
2519,KR Puram,2,1000.0,2.0,44.5
2520,KR Puram,2,1200.0,2.0,47.0
2521,KR Puram,3,1583.0,2.0,70.445
2522,KR Puram,2,1140.0,2.0,43.32
2523,KR Puram,6,4300.0,6.0,175.0
2524,KR Puram,2,1200.0,2.0,42.0
2525,KR Puram,3,1430.0,2.0,61.0
2526,KR Puram,2,1040.0,2.0,50.0
2527,KR Puram,2,1150.0,2.0,42.0
2528,KR Puram,9,4600.0,9.0,200.0
2529,KR Puram,2,1050.0,2.0,55.0
2530,KR Puram,2,1085.0,2.0,46.5
2531,KR Puram,2,2000.0,2.0,75.0
2532,KR Puram,2,1100.0,2.0,45.0
2533,KR Puram,2,1035.0,2.0,40.0
2534,KR Puram,2,1116.0,2.0,45.0
2535,KR Puram,3,1300.0,2.0,57.0
2536,KR Puram,2,866.28,2.0,36.38
2537,KR Puram,2,1096.0,2.0,43.0
2538,KR Puram,2,1204.0,2.0,58.0
2539,KR Puram,2,1205.0,2.0,45.79
2540,KR Puram,3,1827.0,3.0,97.0
2541,KR Puram,3,1400.0,2.0,60.0
2542,KR Puram,2,1100.0,2.0,39.9
2543,KR Puram,4,2283.0,2.0,121.0
2544,KR Puram,7,2800.0,6.0,110.0
2545,KR Puram,2,1020.0,2.0,39.0
2546,KR Puram,2,1245.0,2.0,60.0
2547,Kadubeesanahalli,3,1424.0,2.0,75.0
2548,Kadubeesanahalli,3,1365.0,3.0,80.0
2549,Kadubeesanahalli,2,1184.0,2.0,55.0
2550,Kadubeesanahalli,2,1185.0,2.0,55.0
2551,Kadubeesanahalli,2,1140.0,2.0,78.0
2552,Kadugodi,3,1260.0,2.0,54.0
2553,Kadugodi,3,1762.0,3.0,91.45
2554,Kadugodi,2,1198.0,2.0,58.0
2555,Kadugodi,4,3750.0,4.0,210.0
2556,Kadugodi,3,1900.0,3.0,108.0
2557,Kadugodi,2,1314.0,2.0,68.2
2558,Kadugodi,3,1645.0,2.0,82.0
2559,Kadugodi,3,1711.0,3.0,75.0
2560,Kadugodi,2,1314.0,2.0,78.0
2561,Kadugodi,1,925.0,1.0,40.7
2562,Kadugodi,3,1351.0,2.0,78.0
2563,Kadugodi,2,1010.0,2.0,50.0
2564,Kadugodi,2,1152.0,2.0,61.0
2565,Kadugodi,4,3000.0,4.0,134.0
2566,Kadugodi,3,1875.0,2.0,110.0
2567,Kadugodi,2,1314.0,2.0,80.0
2568,Kadugodi,2,1196.0,2.0,60.0
2569,Kaggadasapura,3,1280.0,2.0,56.0
2570,Kaggadasapura,2,1275.0,2.0,52.0
2571,Kaggadasapura,4,2150.0,4.0,100.0
2572,Kaggadasapura,2,1110.0,2.0,53.0
2573,Kaggadasapura,2,1060.0,2.0,48.0
2574,Kaggadasapura,3,1350.0,3.0,55.5
2575,Kaggadasapura,2,1063.0,2.0,42.0
2576,Kaggadasapura,2,1050.0,2.0,48.0
2577,Kaggadasapura,2,1200.0,2.0,53.0
2578,Kaggadasapura,2,1035.0,2.0,45.5
2579,Kaggadasapura,2,1180.0,1.0,50.0
2580,Kaggadasapura,2,1140.0,2.0,46.0
2581,Kaggadasapura,3,1256.0,2.0,50.0
2582,Kaggadasapura,2,1225.0,2.0,48.0
2583,Kaggadasapura,3,1805.0,2.0,75.0
2584,Kaggadasapura,3,1560.0,2.0,72.0
2585,Kaggadasapura,2,1240.0,2.0,58.58
2586,Kaggadasapura,2,1000.0,2.0,43.0
2587,Kaggadasapura,2,1225.0,2.0,48.0
2588,Kaggadasapura,3,2500.0,5.0,120.0
2589,Kaggadasapura,2,960.0,2.0,45.0
2590,Kaggadasapura,3,1495.0,3.0,60.0
2591,Kaggadasapura,3,1654.0,3.0,70.0
2592,Kaggadasapura,4,2150.0,4.0,90.0
2593,Kaggadasapura,3,1485.0,2.0,70.0
2594,Kaggadasapura,2,1175.0,2.0,50.0
2595,Kaggadasapura,4,3000.0,4.0,130.0
2596,Kaggadasapura,3,1500.0,2.0,60.0
2597,Kaggadasapura,2,1150.0,2.0,45.0
2598,Kaggalipura,1,700.0,1.0,38.0
2599,Kaggalipura,3,1210.0,2.0,58.0
